"","isbn","year","isbndb","category"
"044020447X","044020447X",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:044020447X","Fiction"
"0375758992","0375758992",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0375758992","Biography & Autobiography"
"1551668866","1551668866",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:1551668866",NA
"084395048X","084395048X",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:084395048X","Fiction"
"0446608122","0446608122",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446608122","Fiction"
"0380724979","0380724979",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0380724979","Fiction"
"1551664933","1551664933",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:1551664933","Fiction"
"0786886307","0786886307",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0786886307","Biography & Autobiography"
"0380709120","0380709120",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0380709120",NA
"0394809378","0394809378",1960,"https://www.googleapis.com/books/v1/volumes?q=isbn:0394809378","Juvenile Fiction"
"0446363383","0446363383",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446363383","Fiction"
"0684849216","0684849216",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0684849216","Fiction"
"0394800303","0394800303",1960,"https://www.googleapis.com/books/v1/volumes?q=isbn:0394800303","Juvenile Nonfiction"
"0446610127","0446610127",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446610127","Fiction"
"0671042564","0671042564",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671042564","Biography & Autobiography"
"067172701X","067172701X",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:067172701X",NA
"0452269652","0452269652",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0452269652","Fiction"
"0399134204","0399134204",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0399134204","Fiction"
"0440216419","0440216419",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0440216419","Fiction"
"0380721228","0380721228",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0380721228","Fiction"
"0440428130","0440428130",1970,"https://www.googleapis.com/books/v1/volumes?q=isbn:0440428130","Juvenile Fiction"
"0684863472","0684863472",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0684863472","Biography & Autobiography"
"078686298X","078686298X",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:078686298X","Fiction"
"1896860982","1896860982",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:1896860982","Fiction"
"0590435132","0590435132",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0590435132","Babysitters"
"0449002411","0449002411",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0449002411","Fiction"
"0061031445","0061031445",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0061031445","Fiction"
"1551666022","1551666022",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:1551666022",NA
"0060508302","0060508302",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0060508302","Fiction"
"0590568779","0590568779",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0590568779","Juvenile Fiction"
"0590568787","0590568787",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0590568787",NA
"0590568833","0590568833",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0590568833","Juvenile Fiction"
"0590568809","0590568809",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0590568809","Juvenile Fiction"
"0440217490","0440217490",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0440217490","Fiction"
"0679777504","0679777504",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0679777504","Fiction"
"0743422910","0743422910",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0743422910","Fiction"
"0345365208","0345365208",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0345365208","Fiction"
"074341232X","074341232X",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:074341232X","Fiction"
"0804119724","0804119724",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0804119724","Fiction"
"0743249291","0743249291",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0743249291","Fiction"
"0375700269","0375700269",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0375700269","Fiction"
"0679753338","0679753338",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0679753338","Fiction"
"3423000015","3423000015",1970,"https://www.googleapis.com/books/v1/volumes?q=isbn:3423000015",NA
"0679428895","0679428895",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0679428895","Fiction"
"1551668726","1551668726",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:1551668726","Fiction"
"0451160444","0451160444",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0451160444","Fiction"
"0345386825","0345386825",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0345386825","Fiction"
"0751503894","0751503894",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0751503894",NA
"0671891081","0671891081",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671891081","Fiction"
"1551669609","1551669609",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:1551669609","Fiction"
"0553584049","0553584049",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553584049","Fiction"
"0425097609","0425097609",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0425097609",NA
"0786890002","0786890002",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0786890002","Fiction"
"1853260258","1853260258",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:1853260258","Fiction"
"0743247612","0743247612",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0743247612","Humor"
"0425162605","0425162605",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0425162605","Fiction"
"0425150976","0425150976",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0425150976","Fiction"
"0671748882","0671748882",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671748882","Fiction"
"0061012491","0061012491",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0061012491",NA
"0743457439","0743457439",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0743457439","Fiction"
"0553290789","0553290789",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553290789","Fiction"
"1551664275","1551664275",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:1551664275","Fiction"
"1551660598","1551660598",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:1551660598","Fiction"
"0671027522","0671027522",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671027522",NA
"0553574094","0553574094",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553574094",NA
"0380002558","0380002558",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0380002558","Juvenile Fiction"
"0399148639","0399148639",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0399148639","Fiction"
"051511605X","051511605X",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:051511605X","Fiction"
"0374190666","0374190666",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0374190666","Political Science"
"0671017144","0671017144",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671017144","Fiction"
"044023512X","044023512X",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:044023512X","Fiction"
"0446615145","0446615145",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446615145",NA
"0449232921","0449232921",1970,"https://www.googleapis.com/books/v1/volumes?q=isbn:0449232921",NA
"0380676524","0380676524",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0380676524","Fiction"
"0061098027","0061098027",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0061098027","Fiction"
"0553270257","0553270257",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553270257","Fiction"
"0330246631","0330246631",1970,"https://www.googleapis.com/books/v1/volumes?q=isbn:0330246631",NA
"1551669471","1551669471",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:1551669471","Fiction"
"0452269350","0452269350",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0452269350","Agriculture"
"0590460463","0590460463",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0590460463","Ghost stories"
"0671020943","0671020943",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671020943","Fiction"
"0142000108","0142000108",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0142000108",NA
"0140245162","0140245162",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0140245162","Fiction"
"0226469409","0226469409",1960,"https://www.googleapis.com/books/v1/volumes?q=isbn:0226469409","Poetry"
"0446352764","0446352764",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0446352764","Fiction"
"0373218486","0373218486",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0373218486","Fiction"
"0451173376","0451173376",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0451173376","Fiction"
"0451180216","0451180216",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0451180216","Fiction"
"0060922249","0060922249",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0060922249","Psychology"
"3518381768","3518381768",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:3518381768","German fiction"
"0812522397","0812522397",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0812522397","Fiction"
"3442092981","3442092981",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:3442092981","Fiction"
"0553271067","0553271067",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553271067","Self-Help"
"0060002069","0060002069",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0060002069",NA
"0140278826","0140278826",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0140278826","Fiction"
"0380794489","0380794489",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0380794489","Fiction"
"0515122564","0515122564",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0515122564",NA
"0671739743","0671739743",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671739743",NA
"0515136190","0515136190",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0515136190","Fiction"
"084394000X","084394000X",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:084394000X","Fiction"
"0449216977","0449216977",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0449216977","Fiction"
"1579546463","1579546463",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:1579546463","Health & Fitness"
"0763614211","0763614211",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0763614211","Juvenile Fiction"
"0312951647","0312951647",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0312951647","Fiction"
"0679751114","0679751114",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0679751114","Fiction"
"0684852683","0684852683",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0684852683","Fiction"
"0743418220","0743418220",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0743418220","Fiction"
"0345428064","0345428064",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0345428064","Fiction"
"0345417186","0345417186",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0345417186","Fiction"
"0060959355","0060959355",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0060959355",NA
"0679772669","0679772669",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0679772669","Fiction"
"0590414291","0590414291",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0590414291","Juvenile Nonfiction"
"0670891568","0670891568",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0670891568","Fiction"
"0486264726","0486264726",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0486264726","Fiction"
"0451210158","0451210158",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0451210158","Fiction"
"051509160X","051509160X",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:051509160X","Fiction"
"034544003X","034544003X",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:034544003X","Fiction"
"0425048543","0425048543",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0425048543",NA
"0679767800","0679767800",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0679767800","Fiction"
"0385720114","0385720114",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0385720114","Fiction"
"0140430474","0140430474",1960,"https://www.googleapis.com/books/v1/volumes?q=isbn:0140430474",NA
"0743444477","0743444477",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0743444477","Fiction"
"1551666677","1551666677",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:1551666677","Fiction"
"1573221856","1573221856",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:1573221856","Fiction"
"0061057363","0061057363",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0061057363","Fiction"
"067174559X","067174559X",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:067174559X","Fiction"
"0804108692","0804108692",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0804108692","Social Science"
"0425147231","0425147231",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0425147231","Fiction"
"0553278916","0553278916",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553278916",NA
"0515084891","0515084891",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0515084891","Fiction"
"0671670069","0671670069",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671670069","Fiction"
"0440222079","0440222079",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0440222079","Fiction"
"0515136824","0515136824",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0515136824","Fiction"
"0553213393","0553213393",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0553213393","Fiction"
"0373218435","0373218435",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0373218435","Fiction"
"0373218427","0373218427",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0373218427","Fiction"
"067102731X","067102731X",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:067102731X","Fiction"
"0743204840","0743204840",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0743204840","Fiction"
"0821762982","0821762982",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0821762982","Fiction"
"0821764713","0821764713",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0821764713","Fiction"
"0345427653","0345427653",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0345427653","Fiction"
"0671689762","0671689762",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671689762","Fiction"
"051512947X","051512947X",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:051512947X","Fiction"
"0671013955","0671013955",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671013955","Psychology"
"055380250X","055380250X",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:055380250X","Fiction"
"0671873172","0671873172",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671873172",NA
"0061091995","0061091995",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0061091995","Fiction"
"0140430024","0140430024",1980,"https://www.googleapis.com/books/v1/volumes?q=isbn:0140430024","Fiction"
"0449224147","0449224147",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0449224147",NA
"0679459618","0679459618",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0679459618","Fiction"
"082175758X","082175758X",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:082175758X","Businesswomen"
"078601489X","078601489X",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:078601489X","Fiction"
"0373218257","0373218257",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0373218257","Fiction"
"0316911488","0316911488",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0316911488","Young Adult Fiction"
"0743464451","0743464451",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0743464451",NA
"0061020400","0061020400",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0061020400",NA
"0373835515","0373835515",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0373835515",NA
"0671003593","0671003593",1990,"https://www.googleapis.com/books/v1/volumes?q=isbn:0671003593",NA
"0380808307","0380808307",2000,"https://www.googleapis.com/books/v1/volumes?q=isbn:0380808307",NA
